ProductID,ProductName,ProductCategory,ProductSubCategory,ProductPrice,StockReceived,StockSold,StockOnHand
3846,Angela,Toys,Action Figures,99999.99,291,41,250
3847,Cynthia,Electronics,Headphones,872.85,413,191,222
3848,Anthony,Books,Academic,0.01,124,119,5
3849,Elizabeth,InvalidCategory,Shirt,84019.0,230,127,103
3850,Anthony,Books,Academic,693.39,287,197,90
3851,Angela,Toys,Action Figures,386.57,276,215,61
3852,Anthony,Books,Academic,99999.99,131,52,79
3853,NonExistentProduct,Electronics,Headphones,660.05,344,86,258
3854,Nathaniel,Electronics,Camera,652.35,317,216,101
3855,Cynthia,InvalidCategory,Headphones,872.85,474,138,336
3856,Jamie,Books,Fiction,930.3,250,41,209
3857,Kristine,Electronics,Headphones,228.82,320,313,7
3858,Kristine,Electronics,Headphones,228.82,146,96,50
3859,Robert,Electronics,Mobile,847.43,291,33,258
3860,Tammy,InvalidCategory,Furniture,431.82,368,75,293
3861,Shannon,Home & Garden,Gardening Tools,68.01,51,40,11
3862,Angela,Toys,Action Figures,0.01,403,266,137
3863,Robert,Electronics,Mobile,847.43,294,207,87
3864,NonExistentProduct,Books,Academic,69339.0,441,282,159
3865,Anthony,Books,Academic,99999.99,164,148,16
3866,Kristine,Electronics,Headphones,0.01,236,236,0
3867,Katie,Books,Non-fiction,642.11,471,359,112
3868,Cynthia,Electronics,Headphones,InvalidPrice,226,101,125
3869,Anthony,Books,Academic,693.39,188,86,102
3870,Shawn,Electronics,Headphones,461.09,162,72,90
3871,Angela,Toys,Action Figures,386.57,363,344,19
3872,NonExistentProduct,Electronics,Headphones,99999.99,444,13,431
3873,Wanda,Toys,Educational,268.61,402,3,399
3874,Amy,Home & Garden,Decor,0.01,74,12,62
3875,Shawn,Electronics,Headphones,461.09,347,320,27
3876,Fred,Books,Academic,951.53,389,134,255
3877,Shawn,Electronics,Headphones,46109.0,490,202,288
3878,Angela,Toys,Action Figures,InvalidPrice,216,36,180
3879,NonExistentProduct,Electronics,Camera,652.35,167,11,156
3880,Angela,Toys,Action Figures,386.57,179,169,10
3881,Shawn,Electronics,Headphones,461.09,410,379,31
3882,Robert,Electronics,Mobile,847.43,111,8,103
3883,Amy,Home & Garden,Decor,36401.0,55,13,42
3884,Angela,InvalidCategory,Action Figures,386.57,285,86,199
3885,Amy,Home & Garden,Decor,364.01,376,102,274
3886,Martha,Books,Fiction,InvalidPrice,464,411,53
3887,Cynthia,Electronics,Headphones,872.85,257,119,138
3888,Shawn,Electronics,Headphones,461.09,157,50,107
3889,Amy,Home & Garden,Decor,364.01,436,128,308
3890,Kristine,Electronics,Headphones,99999.99,468,75,393
3891,Justin,Electronics,Headphones,660.05,336,301,35
3892,Nathaniel,Electronics,Camera,652.35,86,50,36
3893,Justin,Electronics,Headphones,660.05,251,125,126
3894,Martha,Books,Fiction,433.1,485,153,332
3895,Shawn,InvalidCategory,Headphones,461.09,217,162,55
3896,Marvin,Clothing,Shirt,995.13,76,70,6
3897,Anthony,Books,Academic,693.39,479,211,268
3898,Amy,Home & Garden,Decor,36401.0,96,11,85
3899,Amy,Home & Garden,Decor,364.01,232,159,73
3900,Amy,Home & Garden,Decor,364.01,334,306,28
3901,Elizabeth,Clothing,Shirt,840.19,137,137,0
3902,Justin,InvalidCategory,Headphones,660.05,409,56,353
3903,Marvin,Clothing,Shirt,995.13,400,357,43
3904,Wanda,Toys,Educational,99999.99,229,84,145
3905,Martha,Books,Fiction,433.1,332,238,94
3906,Elizabeth,Clothing,Shirt,840.19,222,161,61
3907,Fred,Books,Academic,95153.0,339,256,83
3908,Jamie,Books,Fiction,930.3,142,51,91
3909,Shawn,Electronics,Headphones,461.09,180,175,5
3910,Angela,Toys,Action Figures,386.57,426,199,227
3911,Anthony,Books,Academic,InvalidPrice,431,208,223
3912,Pamela,Electronics,Headphones,651.11,89,56,33
3913,Shawn,Electronics,Headphones,461.09,466,229,237
3914,Anthony,Books,Academic,693.39,207,193,14
3915,Shawn,Electronics,Headphones,99999.99,243,96,147
3916,Robert,InvalidCategory,Mobile,84743.0,340,110,230
3917,Fred,Books,Academic,951.53,86,63,23
3918,Robert,Electronics,Mobile,847.43,252,195,57
3919,Shannon,Home & Garden,Gardening Tools,68.01,374,91,283
3920,Michael,Toys,Dolls,4623.0,127,72,55
3921,Robert,InvalidCategory,Mobile,847.43,300,107,193
3922,Wanda,Toys,Educational,268.61,187,164,23
3923,Justin,Electronics,Headphones,66005.0,91,68,23
3924,Kristine,Electronics,Headphones,228.82,374,374,0
3925,NonExistentProduct,Electronics,Headphones,651.11,394,392,2
3926,Justin,Electronics,Headphones,660.05,408,403,5
3927,Elizabeth,Clothing,Shirt,840.19,351,52,299
3928,Tammy,Home & Garden,Furniture,431.82,147,64,83
3929,Pamela,Electronics,Headphones,651.11,67,58,9
3930,Pamela,Electronics,Headphones,651.11,465,357,108
3931,Jamie,Books,Fiction,99999.99,408,13,395
3932,Cynthia,Electronics,Headphones,872.85,409,145,264
3933,Justin,Electronics,Headphones,660.05,256,15,241
3934,Marvin,Clothing,Shirt,995.13,455,385,70
3935,Anthony,InvalidCategory,Academic,693.39,217,145,72
3936,Wanda,InvalidCategory,Educational,268.61,478,261,217
3937,Pamela,Electronics,Headphones,651.11,150,115,35
3938,Shannon,Home & Garden,Gardening Tools,InvalidPrice,393,153,240
3939,NonExistentProduct,Electronics,Camera,652.35,268,185,83
3940,Katie,Books,Non-fiction,InvalidPrice,362,15,347
3941,Jamie,Books,Fiction,930.3,368,311,57
3942,Shannon,InvalidCategory,Gardening Tools,68.01,481,440,41
3943,Kristine,Electronics,Headphones,228.82,92,38,54
3944,Michael,Toys,Dolls,46.23,491,289,202
3945,Justin,Electronics,Headphones,660.05,432,365,67
3946,Amy,Home & Garden,Decor,99999.99,290,18,272
3947,Tammy,Home & Garden,Furniture,0.01,73,11,62
3948,Pamela,Electronics,Headphones,651.11,498,498,0
3949,Amy,Home & Garden,Decor,364.01,237,123,114
3950,Anthony,InvalidCategory,Academic,693.39,360,276,84
3951,Michael,Toys,Dolls,99999.99,177,48,129
3952,Shawn,Electronics,Headphones,461.09,180,8,172
3953,Tammy,Home & Garden,Furniture,43182.0,99,11,88
3954,Tammy,Home & Garden,Furniture,431.82,193,53,140
3955,Anthony,Books,Academic,69339.0,156,32,124
3956,Elizabeth,InvalidCategory,Shirt,840.19,395,179,216
3957,Shawn,Electronics,Headphones,461.09,91,38,53
3958,NonExistentProduct,Toys,Dolls,InvalidPrice,484,3,481
3959,Marvin,Clothing,Shirt,995.13,57,34,23
3960,Angela,InvalidCategory,Action Figures,0.01,456,56,400
3961,Amy,Home & Garden,Decor,364.01,420,24,396
3962,Kristine,Electronics,Headphones,99999.99,129,4,125
3963,NonExistentProduct,Books,Academic,InvalidPrice,151,131,20
3964,Pamela,Electronics,Headphones,InvalidPrice,437,126,311
3965,Pamela,Electronics,Headphones,651.11,235,164,71
3966,NonExistentProduct,Books,Academic,95153.0,186,61,125
3967,Tammy,InvalidCategory,Furniture,431.82,325,41,284
3968,Amy,Home & Garden,Decor,364.01,498,494,4
3969,Katie,Books,Non-fiction,642.11,269,80,189
3970,Kristine,Electronics,Headphones,228.82,430,169,261
3971,Elizabeth,Clothing,Shirt,0.01,302,261,41
3972,Fred,Books,Academic,951.53,111,4,107
3973,Elizabeth,Clothing,Shirt,84019.0,420,229,191
3974,Marvin,Clothing,Shirt,0.01,425,149,276
3975,Shannon,Home & Garden,Gardening Tools,68.01,423,345,78
3976,Jamie,Books,Fiction,930.3,336,14,322
3977,Tammy,Home & Garden,Furniture,InvalidPrice,457,411,46
3978,Fred,Books,Academic,951.53,188,142,46
3979,Michael,Toys,Dolls,46.23,145,116,29
3980,Nathaniel,Electronics,Camera,65235.0,354,72,282
3981,Amy,Home & Garden,Decor,InvalidPrice,164,75,89
3982,Kristine,Electronics,Headphones,22882.0,318,288,30
3983,Jamie,Books,Fiction,930.3,283,243,40
3984,Michael,Toys,Dolls,46.23,87,68,19
3985,Shawn,Electronics,Headphones,461.09,211,194,17
3986,Angela,InvalidCategory,Action Figures,386.57,417,219,198
3987,Justin,Electronics,Headphones,99999.99,416,256,160
3988,Tammy,Home & Garden,Furniture,431.82,445,350,95
3989,Fred,Books,Academic,951.53,130,92,38
3990,Robert,Electronics,Mobile,847.43,59,11,48
3991,Michael,Toys,Dolls,46.23,446,110,336
3992,Robert,Electronics,Mobile,84743.0,281,253,28
3993,Fred,Books,Academic,99999.99,143,33,110
3994,Fred,Books,Academic,951.53,270,61,209
3995,Nathaniel,Electronics,Camera,652.35,99,6,93
3996,Justin,Electronics,Headphones,660.05,408,224,184
3997,Shannon,Home & Garden,Gardening Tools,68.01,378,215,163
3998,Katie,Books,Non-fiction,642.11,146,5,141
3999,Wanda,Toys,Educational,268.61,226,143,83
4000,Robert,Electronics,Mobile,847.43,405,318,87
4001,Marvin,Clothing,Shirt,995.13,117,82,35
4002,Shawn,InvalidCategory,Headphones,461.09,334,86,248
4003,Marvin,Clothing,Shirt,995.13,415,206,209
4004,Shannon,Home & Garden,Gardening Tools,68.01,405,396,9
4005,Angela,Toys,Action Figures,386.57,488,72,416
4006,Marvin,Clothing,Shirt,995.13,291,254,37
4007,Marvin,Clothing,Shirt,995.13,488,249,239
4008,Kristine,Electronics,Headphones,228.82,121,79,42
4009,Pamela,InvalidCategory,Headphones,651.11,470,457,13
4010,Amy,Home & Garden,Decor,99999.99,87,40,47
4011,Jamie,Books,Fiction,0.01,301,156,145
4012,Angela,InvalidCategory,Action Figures,386.57,212,65,147
4013,Katie,Books,Non-fiction,642.11,174,76,98
4014,Shannon,InvalidCategory,Gardening Tools,68.01,496,6,490
4015,Kristine,Electronics,Headphones,InvalidPrice,457,90,367
4016,Wanda,Toys,Educational,268.61,328,25,303
4017,NonExistentProduct,Clothing,Shirt,0.01,262,224,38
4018,Shannon,Home & Garden,Gardening Tools,InvalidPrice,223,64,159
4019,Fred,Books,Academic,951.53,89,26,63
4020,Pamela,Electronics,Headphones,651.11,131,71,60
4021,Kristine,Electronics,Headphones,228.82,447,429,18
4022,Kristine,Electronics,Headphones,228.82,215,13,202
4023,Anthony,Books,Academic,693.39,127,73,54
4024,Fred,Books,Academic,951.53,461,430,31
4025,Michael,Toys,Dolls,46.23,365,245,120
4026,Angela,Toys,Action Figures,38657.0,129,96,33
4027,Amy,Home & Garden,Decor,364.01,349,114,235
4028,Katie,Books,Non-fiction,642.11,254,19,235
4029,Shannon,Home & Garden,Gardening Tools,68.01,110,56,54
4030,Wanda,Toys,Educational,268.61,393,60,333
4031,Anthony,Books,Academic,693.39,395,279,116
4032,NonExistentProduct,Home & Garden,Furniture,99999.99,295,80,215
4033,Cynthia,Electronics,Headphones,872.85,262,191,71
4034,NonExistentProduct,Toys,Dolls,4623.0,65,4,61
4035,Wanda,InvalidCategory,Educational,268.61,226,25,201
4036,Kristine,Electronics,Headphones,228.82,406,389,17
4037,Michael,Toys,Dolls,46.23,396,60,336
4038,Fred,InvalidCategory,Academic,951.53,465,363,102
4039,Anthony,Books,Academic,693.39,173,94,79
4040,Anthony,Books,Academic,InvalidPrice,337,93,244
4041,Fred,InvalidCategory,Academic,InvalidPrice,350,66,284
4042,NonExistentProduct,Toys,Educational,268.61,431,124,307
4043,Anthony,Books,Academic,693.39,75,29,46
4044,Marvin,Clothing,Shirt,995.13,322,261,61
4045,Cynthia,Electronics,Headphones,0.01,378,42,336
4046,Pamela,Electronics,Headphones,65111.0,376,363,13
4047,Amy,Home & Garden,Decor,364.01,76,48,28
4048,Martha,InvalidCategory,Fiction,433.1,272,103,169
4049,Anthony,Books,Academic,693.39,246,52,194
4050,Martha,Books,Fiction,433.1,123,11,112
4051,Martha,Books,Fiction,43310.0,350,147,203
4052,Anthony,Books,Academic,693.39,217,102,115
4053,NonExistentProduct,Clothing,Shirt,995.13,444,394,50
4054,Pamela,Electronics,Headphones,99999.99,336,26,310
4055,Pamela,Electronics,Headphones,651.11,423,318,105
4056,Nathaniel,Electronics,Camera,652.35,152,114,38
4057,Pamela,Electronics,Headphones,651.11,100,32,68
4058,Martha,Books,Fiction,433.1,360,337,23
4059,Anthony,Books,Academic,693.39,275,160,115
4060,NonExistentProduct,Toys,Educational,99999.99,314,301,13
4061,Kristine,Electronics,Headphones,228.82,418,269,149
4062,Fred,Books,Academic,951.53,310,128,182
4063,Shannon,Home & Garden,Gardening Tools,68.01,61,25,36
4064,Angela,Toys,Action Figures,386.57,374,28,346
4065,Tammy,Home & Garden,Furniture,431.82,115,30,85
4066,NonExistentProduct,Electronics,Headphones,651.11,279,46,233
4067,Wanda,Toys,Educational,268.61,294,269,25
4068,Justin,InvalidCategory,Headphones,InvalidPrice,149,109,40
4069,Justin,Electronics,Headphones,660.05,374,50,324
4070,NonExistentProduct,InvalidCategory,Headphones,660.05,364,338,26
4071,Marvin,Clothing,Shirt,InvalidPrice,159,31,128
4072,Marvin,Clothing,Shirt,995.13,461,358,103
4073,Marvin,Clothing,Shirt,99999.99,270,139,131
4074,Nathaniel,Electronics,Camera,InvalidPrice,414,279,135
4075,Amy,Home & Garden,Decor,364.01,224,83,141
4076,NonExistentProduct,Toys,Dolls,InvalidPrice,439,179,260
4077,Jamie,Books,Fiction,930.3,199,66,133
4078,Shawn,InvalidCategory,Headphones,461.09,100,45,55
4079,Anthony,Books,Academic,693.39,135,30,105
4080,Martha,Books,Fiction,433.1,241,7,234
4081,Tammy,Home & Garden,Furniture,431.82,98,49,49
4082,Cynthia,InvalidCategory,Headphones,872.85,194,77,117
4083,Jamie,Books,Fiction,93030.0,270,161,109
4084,NonExistentProduct,Electronics,Camera,652.35,282,175,107
4085,Robert,Electronics,Mobile,847.43,311,258,53
4086,Amy,Home & Garden,Decor,364.01,136,73,63
4087,Kristine,Electronics,Headphones,0.01,391,168,223
4088,Anthony,Books,Academic,693.39,480,7,473
4089,Marvin,Clothing,Shirt,995.13,420,246,174
4090,Angela,InvalidCategory,Action Figures,386.57,458,284,174
4091,Katie,Books,Non-fiction,642.11,183,144,39
4092,Tammy,Home & Garden,Furniture,431.82,425,51,374
4093,Nathaniel,Electronics,Camera,652.35,372,95,277
4094,Nathaniel,Electronics,Camera,652.35,423,49,374
4095,Shawn,Electronics,Headphones,0.01,454,284,170
4096,Katie,Books,Non-fiction,InvalidPrice,410,217,193
4097,NonExistentProduct,Toys,Dolls,46.23,351,48,303
4098,Nathaniel,Electronics,Camera,652.35,390,229,161
4099,Shawn,Electronics,Headphones,461.09,77,75,2
4100,Nathaniel,Electronics,Camera,99999.99,62,3,59
4101,Amy,Home & Garden,Decor,364.01,118,1,117
4102,Justin,Electronics,Headphones,InvalidPrice,125,7,118
4103,Tammy,Home & Garden,Furniture,431.82,405,247,158
4104,Justin,Electronics,Headphones,660.05,151,36,115
4105,Shawn,Electronics,Headphones,461.09,269,121,148
4106,Michael,Toys,Dolls,46.23,376,234,142
4107,Katie,Books,Non-fiction,642.11,427,231,196
4108,Fred,Books,Academic,951.53,245,26,219
4109,Kristine,Electronics,Headphones,228.82,80,5,75
4110,Robert,Electronics,Mobile,847.43,143,79,64
4111,Justin,Electronics,Headphones,660.05,309,227,82
4112,Nathaniel,InvalidCategory,Camera,65235.0,102,60,42
4113,Marvin,Clothing,Shirt,995.13,224,150,74
4114,Amy,Home & Garden,Decor,36401.0,290,208,82
4115,Wanda,Toys,Educational,99999.99,348,101,247
4116,Nathaniel,Electronics,Camera,652.35,264,76,188
4117,Nathaniel,Electronics,Camera,652.35,340,5,335
4118,Fred,Books,Academic,951.53,352,162,190
4119,Amy,Home & Garden,Decor,36401.0,421,202,219
4120,Anthony,InvalidCategory,Academic,693.39,64,57,7
4121,Katie,Books,Non-fiction,642.11,201,116,85
4122,Justin,Electronics,Headphones,660.05,473,72,401
4123,Shawn,Electronics,Headphones,461.09,134,10,124
4124,Cynthia,Electronics,Headphones,872.85,341,257,84
4125,Wanda,InvalidCategory,Educational,26861.0,326,278,48
4126,Anthony,Books,Academic,99999.99,250,217,33
4127,Angela,Toys,Action Figures,386.57,159,18,141
4128,Anthony,Books,Academic,693.39,299,109,190
4129,Elizabeth,Clothing,Shirt,99999.99,414,20,394
4130,Michael,Toys,Dolls,46.23,211,15,196
4131,Justin,Electronics,Headphones,660.05,385,33,352
4132,Elizabeth,Clothing,Shirt,840.19,218,182,36
4133,Shannon,Home & Garden,Gardening Tools,InvalidPrice,113,95,18
4134,Cynthia,Electronics,Headphones,872.85,93,47,46
4135,NonExistentProduct,Books,Fiction,930.3,103,16,87
4136,Kristine,Electronics,Headphones,228.82,53,17,36
4137,Nathaniel,Electronics,Camera,652.35,337,128,209
4138,Pamela,Electronics,Headphones,InvalidPrice,444,363,81
4139,Fred,Books,Academic,951.53,143,133,10
4140,Wanda,Toys,Educational,99999.99,286,73,213
4141,Kristine,Electronics,Headphones,22882.0,458,400,58
4142,Angela,Toys,Action Figures,386.57,282,99,183
4143,Anthony,Books,Academic,693.39,444,13,431
4144,Shawn,Electronics,Headphones,461.09,70,52,18
4145,Katie,Books,Non-fiction,642.11,309,3,306
4146,Michael,Toys,Dolls,46.23,102,53,49
4147,Nathaniel,Electronics,Camera,0.01,346,57,289
4148,Marvin,Clothing,Shirt,InvalidPrice,471,259,212
4149,Michael,Toys,Dolls,46.23,457,165,292
4150,Wanda,Toys,Educational,268.61,177,32,145
4151,Michael,Toys,Dolls,46.23,434,417,17
4152,Michael,Toys,Dolls,0.01,140,118,22
4153,Wanda,Toys,Educational,26861.0,444,257,187
4154,Fred,Books,Academic,951.53,132,39,93
4155,Wanda,Toys,Educational,268.61,88,77,11
4156,Kristine,Electronics,Headphones,228.82,303,204,99
4157,Anthony,Books,Academic,693.39,476,319,157
4158,Marvin,Clothing,Shirt,995.13,115,46,69
4159,Justin,Electronics,Headphones,660.05,145,95,50
4160,NonExistentProduct,Clothing,Shirt,840.19,148,63,85
4161,Kristine,Electronics,Headphones,228.82,207,126,81
4162,Shannon,Home & Garden,Gardening Tools,68.01,352,81,271
4163,Amy,Home & Garden,Decor,36401.0,203,127,76
4164,Marvin,InvalidCategory,Shirt,995.13,228,67,161
4165,Angela,Toys,Action Figures,0.01,181,24,157
4166,Martha,Books,Fiction,43310.0,194,42,152
4167,Fred,InvalidCategory,Academic,951.53,408,401,7
4168,Katie,Books,Non-fiction,64211.0,242,238,4
4169,NonExistentProduct,Electronics,Headphones,InvalidPrice,422,286,136
4170,Robert,Electronics,Mobile,847.43,208,173,35
4171,Pamela,Electronics,Headphones,651.11,417,382,35
4172,Michael,Toys,Dolls,46.23,368,318,50
4173,NonExistentProduct,Home & Garden,Furniture,0.01,130,64,66
4174,Robert,InvalidCategory,Mobile,InvalidPrice,479,38,441
4175,Shannon,Home & Garden,Gardening Tools,68.01,457,147,310
4176,Pamela,Electronics,Headphones,99999.99,135,79,56
4177,Pamela,InvalidCategory,Headphones,651.11,61,7,54
4178,Cynthia,Electronics,Headphones,872.85,226,163,63
4179,Jamie,InvalidCategory,Fiction,930.3,338,233,105
4180,Nathaniel,Electronics,Camera,652.35,142,68,74
4181,Nathaniel,Electronics,Camera,652.35,149,9,140
4182,Elizabeth,Clothing,Shirt,84019.0,451,187,264
4183,Martha,Books,Fiction,99999.99,233,189,44
4184,Angela,InvalidCategory,Action Figures,386.57,179,9,170
4185,Cynthia,Electronics,Headphones,99999.99,181,175,6
4186,Michael,InvalidCategory,Dolls,46.23,168,127,41
4187,Pamela,Electronics,Headphones,651.11,330,49,281
4188,Fred,Books,Academic,InvalidPrice,463,30,433
4189,Elizabeth,Clothing,Shirt,840.19,305,258,47
4190,NonExistentProduct,Home & Garden,Decor,364.01,187,101,86
4191,Shawn,Electronics,Headphones,46109.0,224,21,203
4192,Pamela,InvalidCategory,Headphones,651.11,488,34,454
4193,Justin,Electronics,Headphones,66005.0,386,117,269
4194,Katie,Books,Non-fiction,642.11,68,57,11
4195,Jamie,Books,Fiction,930.3,230,117,113
4196,NonExistentProduct,InvalidCategory,Headphones,651.11,276,105,171
4197,Michael,Toys,Dolls,46.23,61,12,49
4198,Anthony,Books,Academic,693.39,260,8,252
4199,Shannon,Home & Garden,Gardening Tools,68.01,446,64,382
4200,NonExistentProduct,Electronics,Headphones,651.11,393,275,118
4201,Robert,Electronics,Mobile,84743.0,185,106,79
4202,Katie,Books,Non-fiction,642.11,479,199,280
4203,Tammy,Home & Garden,Furniture,43182.0,228,155,73
4204,Jamie,Books,Fiction,930.3,211,56,155
4205,NonExistentProduct,Books,Fiction,433.1,95,59,36
4206,Elizabeth,Clothing,Shirt,840.19,499,410,89
4207,Shannon,Home & Garden,Gardening Tools,0.01,490,381,109
4208,Pamela,Electronics,Headphones,651.11,244,57,187
4209,Jamie,Books,Fiction,930.3,376,209,167
4210,Tammy,Home & Garden,Furniture,431.82,352,132,220
4211,Michael,Toys,Dolls,46.23,132,86,46
4212,Angela,Toys,Action Figures,386.57,62,27,35
4213,Jamie,InvalidCategory,Fiction,930.3,104,57,47
4214,Amy,Home & Garden,Decor,364.01,489,444,45
4215,Shawn,Electronics,Headphones,461.09,376,90,286
4216,Shawn,Electronics,Headphones,0.01,432,218,214
4217,Jamie,Books,Fiction,930.3,463,246,217
4218,Tammy,Home & Garden,Furniture,431.82,344,175,169
4219,Cynthia,Electronics,Headphones,87285.0,156,154,2
4220,Angela,Toys,Action Figures,386.57,287,75,212
4221,Anthony,Books,Academic,693.39,290,51,239
4222,Wanda,Toys,Educational,InvalidPrice,323,127,196
4223,Angela,Toys,Action Figures,0.01,318,47,271
4224,NonExistentProduct,Toys,Action Figures,386.57,394,206,188
4225,Tammy,Home & Garden,Furniture,431.82,422,395,27
4226,Shannon,InvalidCategory,Gardening Tools,68.01,417,84,333
4227,Wanda,Toys,Educational,268.61,363,27,336
4228,Jamie,Books,Fiction,93030.0,130,26,104
4229,Michael,InvalidCategory,Dolls,46.23,443,62,381
4230,Shawn,Electronics,Headphones,461.09,325,307,18
4231,Robert,Electronics,Mobile,847.43,233,178,55
4232,Wanda,Toys,Educational,0.01,335,192,143
4233,Jamie,Books,Fiction,930.3,476,59,417
4234,Tammy,Home & Garden,Furniture,431.82,110,32,78
4235,Elizabeth,Clothing,Shirt,84019.0,343,279,64
4236,Martha,Books,Fiction,433.1,299,242,57
4237,Angela,Toys,Action Figures,InvalidPrice,50,6,44
4238,Martha,Books,Fiction,43310.0,166,99,67
4239,Anthony,Books,Academic,69339.0,216,132,84
4240,Michael,Toys,Dolls,4623.0,481,152,329
4241,Robert,Electronics,Mobile,847.43,432,412,20
4242,NonExistentProduct,Toys,Action Figures,386.57,312,128,184
4243,Robert,Electronics,Mobile,84743.0,316,197,119
4244,Amy,Home & Garden,Decor,364.01,57,17,40
4245,Fred,Books,Academic,951.53,313,117,196
4246,Michael,Toys,Dolls,46.23,69,28,41
4247,Martha,Books,Fiction,433.1,117,97,20
4248,Angela,Toys,Action Figures,386.57,261,105,156
4249,Anthony,Books,Academic,99999.99,472,28,444
4250,Shawn,InvalidCategory,Headphones,461.09,107,82,25
4251,Michael,Toys,Dolls,46.23,167,134,33
4252,Pamela,Electronics,Headphones,651.11,353,137,216
4253,Elizabeth,Clothing,Shirt,840.19,123,56,67
4254,NonExistentProduct,Clothing,Shirt,InvalidPrice,354,235,119
4255,Pamela,Electronics,Headphones,InvalidPrice,172,133,39
4256,Katie,Books,Non-fiction,InvalidPrice,403,319,84
4257,Shawn,Electronics,Headphones,461.09,280,249,31
4258,Nathaniel,Electronics,Camera,652.35,448,373,75
4259,Marvin,Clothing,Shirt,995.13,302,9,293
4260,NonExistentProduct,Electronics,Camera,652.35,496,401,95
4261,Katie,Books,Non-fiction,642.11,330,250,80
4262,Martha,Books,Fiction,433.1,236,134,102
4263,Amy,Home & Garden,Decor,99999.99,145,142,3
4264,Michael,Toys,Dolls,46.23,258,49,209
4265,Martha,Books,Fiction,433.1,175,81,94
4266,Martha,Books,Fiction,99999.99,398,388,10
4267,Justin,Electronics,Headphones,660.05,61,52,9
4268,Fred,Books,Academic,951.53,268,140,128
4269,Shannon,Home & Garden,Gardening Tools,68.01,144,133,11
4270,Marvin,Clothing,Shirt,995.13,107,104,3
4271,Wanda,Toys,Educational,268.61,442,36,406
4272,Nathaniel,Electronics,Camera,652.35,319,6,313
4273,Shawn,Electronics,Headphones,461.09,500,143,357
4274,Fred,Books,Academic,951.53,222,219,3
4275,Anthony,Books,Academic,693.39,185,39,146
4276,NonExistentProduct,Electronics,Mobile,847.43,421,47,374
4277,Shannon,Home & Garden,Gardening Tools,68.01,120,17,103
4278,NonExistentProduct,Electronics,Headphones,660.05,222,125,97
4279,Wanda,Toys,Educational,268.61,271,215,56
4280,Shannon,Home & Garden,Gardening Tools,68.01,460,330,130
4281,NonExistentProduct,Home & Garden,Gardening Tools,68.01,485,3,482
4282,Justin,Electronics,Headphones,InvalidPrice,495,208,287
4283,Fred,InvalidCategory,Academic,951.53,242,233,9
4284,Nathaniel,Electronics,Camera,652.35,367,278,89
4285,NonExistentProduct,Books,Academic,951.53,227,164,63
4286,Michael,Toys,Dolls,46.23,228,210,18
4287,Robert,Electronics,Mobile,847.43,126,71,55
4288,Shannon,Home & Garden,Gardening Tools,6801.000000000001,63,25,38
4289,Katie,Books,Non-fiction,642.11,334,4,330
4290,Cynthia,Electronics,Headphones,InvalidPrice,131,108,23
4291,Shawn,Electronics,Headphones,0.01,373,303,70
4292,Robert,Electronics,Mobile,847.43,257,114,143
4293,Pamela,Electronics,Headphones,651.11,269,33,236
4294,Kristine,Electronics,Headphones,228.82,109,93,16
4295,Wanda,Toys,Educational,268.61,269,33,236
4296,Marvin,Clothing,Shirt,InvalidPrice,251,161,90
4297,Robert,InvalidCategory,Mobile,847.43,261,139,122
4298,Shannon,InvalidCategory,Gardening Tools,68.01,460,393,67
4299,Fred,Books,Academic,951.53,474,293,181
4300,Tammy,Home & Garden,Furniture,431.82,343,68,275
4301,Cynthia,Electronics,Headphones,872.85,218,7,211
4302,Michael,Toys,Dolls,46.23,187,11,176
4303,Justin,Electronics,Headphones,660.05,69,45,24
4304,Nathaniel,Electronics,Camera,0.01,265,244,21
4305,Kristine,Electronics,Headphones,228.82,384,124,260
4306,Amy,Home & Garden,Decor,0.01,343,220,123
4307,Michael,InvalidCategory,Dolls,0.01,85,23,62
4308,Fred,Books,Academic,951.53,210,105,105
4309,Wanda,Toys,Educational,InvalidPrice,346,40,306
4310,Fred,Books,Academic,951.53,164,81,83
4311,Amy,InvalidCategory,Decor,36401.0,104,6,98
4312,Elizabeth,Clothing,Shirt,840.19,342,128,214
4313,Anthony,Books,Academic,693.39,100,12,88
4314,Martha,Books,Fiction,433.1,327,53,274
4315,NonExistentProduct,Books,Fiction,930.3,476,99,377
4316,Amy,Home & Garden,Decor,0.01,454,210,244
4317,Robert,InvalidCategory,Mobile,847.43,281,70,211
4318,Anthony,Books,Academic,InvalidPrice,418,378,40
4319,Tammy,Home & Garden,Furniture,431.82,124,100,24
4320,Amy,Home & Garden,Decor,36401.0,249,12,237
4321,Shawn,Electronics,Headphones,461.09,213,80,133
4322,Katie,Books,Non-fiction,642.11,72,27,45
4323,Anthony,InvalidCategory,Academic,InvalidPrice,351,181,170
4324,Kristine,Electronics,Headphones,228.82,362,108,254
4325,Nathaniel,Electronics,Camera,652.35,283,3,280
4326,Katie,Books,Non-fiction,64211.0,301,256,45
4327,Anthony,Books,Academic,693.39,473,202,271
4328,Jamie,Books,Fiction,930.3,149,113,36
4329,Martha,Books,Fiction,433.1,64,38,26
4330,Nathaniel,InvalidCategory,Camera,652.35,469,43,426
4331,Justin,Electronics,Headphones,660.05,417,305,112
4332,Robert,Electronics,Mobile,847.43,117,32,85
4333,NonExistentProduct,Books,Fiction,99999.99,187,24,163
