SalesID,Date,QuantitySold,TotalAmount,DiscountAmount,NetAmount,CustomerID,SupplierID,ShipperID,ProductID
3914,2022-03-22,33,15215.97,73.44,15142.53,3914,37,16,4977
3915,2023-09-23,72,49924.08,140.57,49783.51,3915,13,17,4990
3916,2022-11-05,72,33198.48,134.43,33064.05,3916,40,17,4977
3917,2021-11-01,87,73726.40999999999,193.84,73532.56999999999,3917,29,17,4994
3918,06-07-2022,76,72316.28,115.5,72200.78,3918,38,12,4923
3919,2022-08-18,87,73726.40999999999,227.12,73499.29,3919,26,12,4994
3920,12-30-2022,21,1428.21,11.49,1416.72,3920,40,17,4974
3921,2022-06-04,87,4022.01,2.26,4019.75,3921,33,10,4949
3922,2023-03-18,9,7626.87,163.23,7463.64,3922,37,17,4994
3923,2022-10-26,45,12087.45,11.77,12075.68,3923,15,17,4991
3924,2022-03-29,67,44223.35,97.47,44125.88,3924,15,18,4996
3925,2021-10-29,65,14873.3,26.32,14846.98,3925,35,10,4967
3926,2022-03-21,32,20835.52,116.82,20718.7,3926,38,15,4995
3927,2022-12-05,90,59404.49999999999,148.49,59256.01,3927,36,10,4996
3928,12-07-2022,24,20164.56,160.44,20004.120000000003,3928,36,18,4976
3929,2023-05-24,26,11227.32,110.17,11117.15,3929,30,18,4982
3930,07-27-2022,20,13022.2,180.02,12842.18,3930,36,18,4963
3931,2023-02-14,25,16277.75,177.64,16100.11,3931,30,17,4963
3932,2022-08-17,40,37212.0,237.06,36974.94,3932,15,18,4998
3933,2022-02-10,59,51498.15,249.63,51248.52,3933,26,15,4966
3934,2022-09-04,2,1320.1,147.98,1172.12,3934,36,15,4996
3935,2023-09-27,84,83590.92,185.26,83405.66,3935,34,16,4973
3936,2021-11-26,69,47843.91,38.86,47805.05,3936,38,10,4990
3937,2022-10-11,40,10744.4,23.99,10720.410000000002,3937,13,10,4991
3938,2021-12-09,45,29299.95,174.02,29125.93,3938,21,18,4963
3939,2023-02-25,73,4964.7300000000005,14.41,4950.320000000001,3939,28,15,4974
3940,2023-07-17,20,13047.0,191.79,12855.21,3940,26,16,4995
3941,2022-03-21,6,3852.66,115.59,3737.07,3941,31,10,4997
3942,2022-04-20,82,76284.59999999999,241.14,76043.45999999999,3942,28,12,4998
3943,2022-04-18,68,4624.68,7.34,4617.34,3943,35,12,4974
3944,2021-12-16,92,21051.44,19.52,21031.92,3944,34,18,4967
3945,2022-01-21,10,462.3,5.18,457.12,3945,27,18,4949
3946,2022-02-06,99,65344.95,13.35,65331.6,3946,22,15,4996
3947,02-22-2022,55,20020.55,43.07,19977.48,3947,26,10,4956
3948,2023-01-23,23,9931.86,52.28,9879.58,3948,34,17,4982
3949,2023-02-26,50,32555.5,75.22,32480.28,3949,26,10,4963
3950,10-26-2022,11,4004.11,41.7,3962.41,3950,30,12,4956
3951,2022-06-22,93,64485.27,6.23,64479.03999999999,3951,29,18,4990
3952,2022-04-16,42,1941.66,10.21,1931.45,3952,27,10,4949
3953,2023-01-30,55,25359.95,25.18,25334.77,3953,27,15,4977
3954,2023-03-28,58,25045.56,128.76,24916.800000000003,3954,27,10,4982
3955,2022-12-02,24,10363.68,85.05,10278.63,3955,26,15,4982
3956,10-27-2022,38,26348.82,133.69,26215.13,3956,21,15,4990
3957,2022-01-28,22,18484.18,151.39,18332.79,3957,33,17,4976
3958,2022-10-13,24,11066.16,127.94,10938.22,3958,29,10,4977
3959,2022-07-04,3,138.69,10.65,128.04,3959,28,16,4995
3960,2023-08-25,22,21892.86,161.56,21731.3,3960,22,12,4973
3961,2021-11-24,79,30539.03,101.49,30437.54,3961,35,10,4999
3962,2022-09-30,39,14196.39,65.74,14130.65,3962,26,17,4956
3963,2022-11-01,53,12127.46,30.93,12096.53,3963,38,18,4967
3964,2021-12-14,45,42818.85,9.77,42809.08,3964,36,17,4995
3965,2023-07-09,41,26695.51,167.4,26528.11,3965,37,10,4963
3966,08-06-2022,41,26695.51,23.11,26672.4,3966,15,12,4963
3967,2023-05-23,79,75170.87,282.53,74888.34,3967,33,10,4995
3968,2022-09-16,79,34113.78,11.75,34102.03,3968,29,17,4982
3969,2021-10-24,2,728.02,7.47,720.55,3969,38,18,4956
3970,01-29-2022,30,19263.3,176.02,19087.28,3970,36,15,4997
3971,2022-02-05,53,12127.46,32.66,12094.8,3971,32,15,4967
3972,08-12-2022,83,69735.77,135.57,69600.2,3972,24,16,4976
3973,03-10-2022,68,64704.04,15.36,64688.68,3973,32,10,4923
3974,2022-10-08,19,15963.61,143.57,15820.04,3974,22,10,4976
3975,2022-06-03,47,46771.11,161.47,46609.64,3975,40,12,4973
3976,2022-12-08,32,2176.32,0.69,2175.63,3976,26,18,4974
3977,2022-10-11,65,60469.5,226.66,60242.84,3977,35,12,4998
3978,2022-09-09,23,9931.86,93.05,9838.81,3978,24,10,4982
3979,2022-05-07,79,75170.87,17.94,75152.93,3979,29,16,4923
3980,2023-06-12,89,4114.469999999999,6.8,4107.669999999999,3980,13,18,4949
3981,2023-09-20,73,47621.55,42.79,47578.76,3981,22,10,4989
3982,2022-02-10,89,32396.89,50.87,32346.02,3982,38,16,4956
3983,2023-05-18,7,1601.74,63.76,1537.98,3983,33,10,4967
3984,2021-11-12,13,12093.9,207.51,11886.39,3984,15,16,4998
3985,2022-02-03,99,4576.77,4.74,4572.03,3985,39,16,4949
3986,2022-07-26,46,21210.14,21.12,21189.02,3986,26,12,4977
3987,2021-12-06,24,9277.68,37.86,9239.82,3987,30,10,4999
3988,2021-12-13,18,11880.9,28.76,11852.14,3988,22,10,4996
3989,2023-05-21,47,20295.54,77.86,20217.68,3989,38,17,4982
3990,2022-09-02,95,90395.35,208.39,90186.96,3990,15,16,4923
3991,2023-06-12,36,30507.48,24.19,30483.29,3991,38,17,4994
3992,2022-02-12,19,878.3699999999999,11.57,866.7999999999998,3992,31,17,4949
3993,2021-10-13,72,61014.96,169.9,60845.06,4385,38,16,4994
3994,2023-07-10,95,90395.35,93.35,90302.0,3994,26,12,4923
3995,2023-07-24,66,62800.98,172.51,62628.47,3995,22,15,4923
3996,2022-12-30,89,58059.15,116.82,57942.33,3996,29,15,4989
3997,2022-02-24,95,62704.74999999999,37.89,62666.85999999999,3997,38,16,4996
3998,2022-12-24,93,6324.93,0.14,6324.79,3998,37,12,4974
3999,2023-05-29,81,52010.91,37.92,51972.990000000005,3999,22,12,4997
4000,09-08-2022,97,26055.17,48.6,26006.570000000003,4000,13,16,4991
4001,01-18-2022,32,27117.76,91.27,27026.49,4001,26,16,4994
4002,2022-08-04,21,20897.73,143.21,20754.52,4002,35,18,4973
4003,2023-06-29,82,37809.38,40.16,37769.22,4003,34,15,4977
4004,2023-06-28,1,995.13,196.12,799.01,4004,21,15,4973
4005,2022-09-14,19,1292.19,11.26,1280.93,4005,34,10,4974
4006,2022-01-18,13,5025.41,98.23,4927.18,4006,33,10,4999
4007,2022-03-25,47,46771.11,159.89,46611.22,4007,13,16,4973
4008,2022-10-07,70,69659.1,289.11,69369.99,4008,29,15,4973
4009,2022-01-06,73,16703.86,6.65,16697.21,4009,21,16,4967
4010,05-19-2022,16,10417.76,172.53,10245.23,4010,13,16,4963
4011,2023-05-13,39,14196.39,98.39,14098.0,4011,40,18,4956
4012,2022-01-07,80,74424.0,110.28,74313.72,4012,24,12,4998
4013,2023-09-06,93,35951.01,71.06,35879.950000000004,4013,13,10,4999
4014,2022-04-14,44,28252.84,0.39,28252.45,4014,28,12,4997
4015,2023-03-30,92,6256.92,14.34,6242.58,4015,32,10,4974
4016,2023-04-28,84,19220.88,68.23,19152.65,4016,13,18,4967
4017,2021-11-04,6,1611.66,56.99,1554.67,4017,32,18,4991
4018,2022-04-19,32,31844.16,241.02,31603.14,4018,40,16,4995
4019,05-15-2023,23,1564.23,17.2,1547.03,4019,37,15,4974
4020,2022-10-04,100,95153.0,242.9,94910.1,4020,30,15,4923
4021,2023-03-26,53,34508.83,106.08,34402.75,4021,30,16,4963
4022,2023-07-24,46,10525.72,68.54,10457.179999999998,4022,24,17,4967
4023,2021-11-03,97,22195.54,66.84,22128.7,4023,33,17,4967
4024,2022-05-12,13,9014.07,45.17,8968.9,4024,21,18,4990
4025,2022-08-03,55,52334.15,8.54,52325.61,4025,37,17,4923
4026,2023-03-16,79,3652.17,13.21,3638.96,4026,39,10,4949
4027,2021-11-04,9,3479.13,98.92,3380.21,4027,29,17,4999
4028,2022-08-25,21,7644.21,87.02,7557.19,4028,22,18,4956
4029,2023-05-20,19,12200.09,169.32,12030.77,4029,39,17,4997
4030,2023-04-24,50,3400.5000000000005,5.66,3394.8400000000006,4030,13,15,4974
4031,2021-12-22,69,18534.09,3.34,18530.75,4031,13,15,4991
4032,2022-04-06,50,34669.5,202.28,34467.22,4032,22,12,4990
4033,06-26-2022,1,431.82,18.37,413.45,4033,30,17,4995
4034,07-04-2022,6,5237.1,74.69,5162.410000000001,4034,35,16,4966
4035,2021-11-15,66,3051.18,9.2,3041.98,4035,24,18,4995
4036,2022-09-15,80,21488.800000000003,7.24,21481.56,4036,32,15,4991
4037,2023-08-26,5,1144.1,21.97,1122.13,4037,26,15,4967
4038,2023-08-30,83,3837.09,13.64,3823.45,4792,39,18,4949
4039,09-08-2022,58,55188.74,197.09,54991.65,4039,35,12,4923
4040,2022-10-20,95,65872.05,121.89,65750.16,4040,15,17,4990
4041,2023-04-23,100,69339.0,205.01,69133.99,4041,28,17,4990
4042,2023-05-18,20,19030.6,63.13,18967.47,4042,27,17,4923
4043,2023-01-22,41,11013.01,60.45,10952.56,4043,32,12,4995
4044,2022-08-26,63,43683.57,36.48,43647.09,4044,24,10,4990
4045,12-30-2021,54,53737.02,241.35,53495.67,4045,22,17,4973
4046,2023-01-02,48,41896.8,3.21,41893.59,4046,34,12,4966
4047,2022-07-09,3,1953.33,60.65,1892.68,4047,29,17,4963
4048,2023-01-06,15,5460.15,4.99,5455.16,4048,33,15,4956
4049,2022-10-30,86,37246.6,124.34,37122.26,4049,33,12,4954
4050,2022-11-27,82,56857.98,94.44,56763.53999999999,4050,15,16,4990
4051,07-01-2023,96,41577.600000000006,12.94,41564.66,4051,39,18,4954
4052,2023-01-18,62,26852.2,67.79,26784.41,4052,34,17,4954
4053,2023-08-11,47,32589.33,61.96,32527.37,4053,24,16,4990
4054,2021-10-25,3,2985.39,79.8,2905.59,4054,39,10,4995
4055,2022-05-24,34,22137.74,115.6,22022.140000000003,4055,33,17,4963
4056,10-07-2021,27,17579.97,46.04,17533.93,4056,36,17,4963
4057,2023-01-20,48,31312.800000000003,171.32,31141.480000000003,4057,30,12,4989
4058,12-24-2021,36,23439.96,63.24,23376.72,4058,29,10,4963
4059,2022-08-11,65,28151.5,68.59,28082.91,4059,34,16,4954
4060,2022-05-18,55,38136.45,177.94,37958.51,4060,22,16,4990
4061,2022-02-20,32,8595.52,29.12,8566.4,4061,21,16,4995
4062,2022-07-18,23,5262.86,25.18,5237.679999999999,4062,31,16,4967
4063,2022-06-10,95,90395.35,41.84,90353.51,4063,21,18,4923
4064,2022-04-05,54,3672.54,4.81,3667.730000000001,4064,29,17,4974
4065,2021-12-13,8,3092.56,23.94,3068.62,4065,15,12,4999
4066,12-19-2022,45,19431.9,83.57,19348.33,4066,28,10,4982
4067,2023-09-18,20,13022.2,20.38,13001.820000000002,4067,27,10,4995
4068,2022-07-16,48,12893.28,27.12,12866.16,4068,26,15,4991
4069,2023-03-18,45,29702.25,153.08,29549.169999999995,4069,35,16,4996
4070,2023-09-20,83,54784.15,21.04,54763.10999999999,4070,34,12,4996
4071,2022-12-05,38,25081.9,103.88,24978.02,4071,32,17,4995
4072,2023-03-05,41,40800.33,16.85,40783.48,4072,37,18,4973
4073,2022-04-25,27,26868.51,68.09,26800.42,4073,15,10,4973
4074,2022-08-06,66,65678.58,26.17,65652.41,4074,40,17,4973
4075,2022-08-06,27,17613.45,110.39,17503.06,4075,27,12,4989
4076,2022-09-19,47,17108.47,10.04,17098.43,4076,15,17,4956
4077,2023-01-22,8,369.84,5.2,364.64,4164,39,12,4995
4078,2022-09-16,67,62330.1,76.74,62253.36,4078,40,17,4998
4079,09-08-2023,7,3227.63,74.13,3153.4999999999995,4079,39,17,4977
4080,2023-09-26,86,59631.54,146.14,59485.4,4080,35,12,4990
4081,2023-01-26,53,22954.300000000003,14.8,22939.500000000004,4081,38,15,4954
4082,2021-10-19,44,19000.08,119.38,18880.7,4082,28,18,4982
4083,09-21-2022,74,64590.9,33.67,64557.23,4083,37,12,4966
4084,2023-01-28,16,14884.8,258.23,14626.57,4084,28,15,4998
4085,2022-12-30,30,19570.5,97.13,19473.37,4085,27,15,4995
4086,2022-12-05,32,27117.76,57.77,27059.99,4086,34,10,4994
4087,2023-03-08,23,8372.23,74.32,8297.91,4087,31,16,4956
4088,2023-02-19,59,13500.38,29.6,13470.78,4088,37,16,4967
4089,2023-07-14,44,30509.16,196.66,30312.5,4089,33,16,4990
4090,2023-01-27,52,51746.76,44.7,51702.060000000005,4090,36,17,4973
4091,2023-06-04,77,29765.89,12.11,29753.78,4091,13,16,4999
4092,2021-10-03,77,49442.47,90.49,49351.98,4092,31,12,4997
4093,07-01-2022,59,25477.38,103.18,25374.2,4093,36,17,4982
4094,2022-11-11,78,50883.3,193.95,50689.350000000006,4094,39,15,4989
4095,2023-01-02,67,43707.45,53.62,43653.83,4095,15,15,4989
4096,2023-05-29,68,31354.12,99.03,31255.09,4096,27,12,4977
4097,2022-05-24,64,41095.04,192.35,40902.69,4097,34,10,4997
4098,2023-08-13,32,1479.36,12.07,1467.29,4098,32,15,4995
4099,2023-09-09,88,57406.8,90.91,57315.89,4099,22,17,4989
4100,2023-08-07,19,8760.71,71.98,8688.73,4100,13,16,4977
4101,2023-04-17,19,12394.65,148.2,12246.45,4101,29,12,4989
4102,12-06-2022,92,33488.92,84.28,33404.64,4102,36,10,4956
4103,2021-11-02,47,31022.35,65.17,30957.18,4103,39,12,4996
4104,2023-06-14,54,23318.28,3.16,23315.12,4104,36,17,4982
4105,2021-10-21,53,34982.649999999994,154.31,34828.34,4105,21,10,4996
4106,2021-09-30,45,20749.05,116.9,20632.15,4106,13,10,4977
4107,2023-06-04,52,2403.96,1.02,2402.94,4107,27,10,4949
4108,2022-06-14,95,61000.45,60.58,60939.87,4108,13,10,4997
4109,2022-07-08,63,59946.39,134.36,59812.03,4109,33,12,4923
4110,07-01-2022,1,228.82,21.19,207.63,4110,29,10,4967
4111,2022-01-10,31,26270.33,49.18,26221.15,4111,31,10,4994
4112,2023-07-20,70,46203.5,40.39,46163.11,4112,30,17,4996
4113,2022-06-03,63,41098.05,118.07,40979.98,4113,34,10,4989
4114,2021-12-15,84,83590.92,136.28,83454.64,4114,13,15,4973
4115,2023-05-12,49,17836.489999999998,23.22,17813.269999999997,4896,35,12,4956
4116,2022-05-21,80,21488.800000000003,28.56,21460.24,4116,28,12,4991
4117,2022-03-11,17,11089.95,102.53,10987.42,4117,38,17,4989
4118,2022-04-28,100,65235.0,24.87,65210.13,4118,26,17,4989
4119,2022-09-05,18,17127.54,76.82,17050.72,4119,38,18,4923
4120,2021-12-25,70,25480.7,34.64,25446.06,4120,34,10,4956
4121,2021-12-18,36,24962.04,117.54,24844.5,4121,27,15,4990
4122,09-06-2023,1,642.11,148.46,493.65,4122,30,17,4997
4123,03-27-2023,61,40263.05,22.13,40240.92,4123,34,12,4996
4124,2022-03-10,87,40114.83,33.05,40081.77999999999,4124,13,12,4977
4125,2022-08-06,54,47133.9,185.12,46948.78,4125,27,18,4966
4126,2022-09-10,85,22831.85,7.55,22824.300000000003,4126,28,18,4991
4127,03-27-2022,39,27042.21,117.14,26925.07,4127,29,16,4990
4128,2022-05-11,66,25513.62,93.9,25419.72,4128,21,15,4999
4129,2023-02-15,38,26348.82,41.58,26307.24,4129,31,16,4990
4130,2023-06-28,55,46210.45,64.35,46146.100000000006,4130,32,18,4976
4131,2021-10-03,56,2588.88,11.44,2577.44,4131,39,15,4949
4132,2023-03-07,79,52143.95,192.37,51951.58,4132,29,15,4996
4133,2022-10-23,7,5881.33,145.28,5736.05,4133,39,17,4976
4134,2022-04-14,47,3196.4700000000003,0.95,3195.5200000000004,4134,24,16,4974
4135,08-20-2022,51,44515.35,155.48,44359.87,4135,38,16,4966
4136,06-10-2023,30,27909.0,26.12,27882.88,4136,39,17,4995
4137,2023-07-29,16,3661.12,57.54,3603.58,4137,30,15,4967
4138,2022-07-14,32,20875.2,48.34,20826.86,4138,26,16,4989
4139,2022-04-01,96,62506.56,148.32,62358.24,4139,29,10,4963
4140,2023-05-30,98,93249.94,88.39,93161.55,4140,26,15,4923
4141,2022-07-06,22,5909.42,11.08,5898.34,4141,29,16,4991
4142,2022-08-13,78,17847.96,47.81,17800.149999999998,4142,15,15,4967
4143,2023-06-28,92,35564.44,103.32,35461.12,4143,15,18,4999
4144,11-18-2021,13,9014.07,119.37,8894.699999999999,4144,22,10,4990
4145,2023-02-24,72,33198.48,29.59,33168.89,4145,32,17,4977
4146,01-02-2022,58,37242.38,19.38,37223.0,4146,36,16,4997
4147,2023-06-08,12,554.76,6.64,548.12,4147,28,10,4949
4148,04-20-2023,24,15656.4,67.72,15588.680000000002,4148,33,12,4989
4149,2022-07-25,75,74634.75,68.5,74566.25,4149,22,16,4973
4150,2021-11-02,75,3467.2499999999995,9.12,3458.13,4150,38,15,4949
4151,2022-01-02,21,5640.81,13.54,5627.27,4151,40,15,4991
4152,2021-10-10,42,1941.66,1.83,1939.83,4152,26,17,4949
4153,2023-02-17,80,3698.4,4.7,3693.7,4153,37,16,4949
4154,2022-04-07,22,5909.42,5.22,5904.2,4154,27,12,4991
4155,2022-04-02,96,91346.88,23.38,91323.5,4155,30,10,4923
4156,2022-09-08,45,12087.45,68.87,12018.58,4156,24,10,4991
4157,2021-11-05,7,1601.74,41.15,1560.59,4157,30,17,4967
4158,2022-07-18,54,37443.06,170.36,37272.7,4158,21,18,4990
4159,2022-06-14,40,39805.2,13.06,39792.14,4159,32,10,4973
4160,2022-11-08,52,34322.6,147.34,34175.26,4160,34,15,4996
4161,2022-09-21,4,3360.76,228.14,3132.6200000000003,4161,15,15,4995
4162,2022-01-18,5,1144.1,3.73,1140.37,4162,28,16,4967
4163,2022-03-22,82,5576.820000000001,14.61,5562.210000000001,4163,27,18,4974
4164,2022-09-24,55,20020.55,10.67,20009.88,4164,37,17,4956
4165,2021-10-19,36,35824.68,127.16,35697.52,4165,36,17,4973
4166,2023-04-18,15,5798.55,14.5,5784.05,4166,27,10,4999
4167,2022-02-11,1,433.1,96.65,336.45000000000005,4167,27,10,4954
4168,2022-04-14,80,76122.4,205.63,75916.76999999999,4168,34,17,4923
4169,2022-04-09,79,50726.69,130.54,50596.15,4169,29,18,4997
4170,2022-09-23,35,23101.75,67.38,23034.37,4170,39,10,4995
4171,2021-12-18,32,27117.76,48.23,27069.53,4171,15,12,4994
4172,2022-02-22,90,58599.9,112.69,58487.21,4172,37,12,4963
4173,2021-11-19,82,3790.86,11.44,3779.42,4173,32,17,4949
4174,2022-05-30,73,31522.86,53.04,31469.82,4174,40,15,4995
4175,06-08-2022,33,27965.19,238.45,27726.74,4175,34,12,4994
4176,2023-04-03,30,2040.3,7.48,2032.82,4176,24,16,4974
4177,2023-06-01,44,28648.84,139.88,28508.96,4177,31,10,4963
4178,2023-01-11,79,51437.69,156.58,51281.11,4178,32,18,4963
4179,2022-09-04,85,74192.25,178.45,74013.8,4179,31,18,4966
4180,2022-01-15,28,26048.4,133.38,25915.02,4180,40,15,4998
4181,2022-05-02,27,17613.45,139.17,17474.280000000002,4181,38,16,4989
4182,2023-05-07,11,7175.85,42.62,7133.2300000000005,4182,39,17,4989
4183,2023-08-21,92,77297.48000000001,4.75,77292.73000000001,4183,39,16,4976
4184,2023-03-07,47,20355.7,28.01,20327.69,4184,36,18,4954
4185,2021-10-24,23,8891.11,53.33,8837.78,4185,32,17,4999
4186,2022-12-08,35,30549.75,76.84,30472.91,4186,13,12,4966
4187,2023-05-25,86,3975.78,0.85,3974.93,4187,38,10,4949
4188,2022-07-05,60,39066.6,60.84,39005.76,4188,36,18,4963
4189,2022-02-05,40,38061.2,90.19,37971.01,4189,30,18,4923
4190,2023-08-29,72,60493.68000000001,54.52,60439.16000000001,4190,37,12,4976
4191,2023-09-28,36,13104.36,8.36,13096.0,4191,21,12,4995
4192,2023-02-24,26,11988.34,52.49,11935.85,4192,38,17,4977
4193,2022-02-17,55,35811.05,106.19,35704.86,4193,39,12,4963
4194,2022-09-29,5,3300.25,106.08,3194.17,4194,38,16,4996
4195,2022-04-01,84,53937.24,19.75,53917.49,4195,21,17,4997
4196,2021-11-04,41,38142.3,218.26,37924.03999999999,4196,13,16,4998
4197,2023-05-07,27,17579.97,2.53,17577.440000000002,4197,28,10,4995
4198,02-11-2023,6,277.38,6.87,270.51,4198,33,15,4949
4199,2022-04-19,25,17334.75,164.0,17170.75,4199,29,16,4990
4200,2023-01-11,64,4352.64,14.96,4337.68,4200,13,12,4974
4201,2022-04-07,13,8464.43,162.56,8301.87,4201,39,12,4995
4202,2021-10-10,49,41524.07,20.82,41503.25,4202,22,15,4994
4203,2021-12-22,70,44947.7,153.75,44793.95,4203,29,16,4997
4204,2021-10-30,87,37568.34,91.1,37477.24,4204,28,15,4982
4205,2023-02-06,69,64190.7,107.72,64082.98,4205,13,12,4998
4206,2022-05-13,37,16024.7,7.48,16017.22,4206,13,18,4995
4207,2021-10-03,52,43689.880000000005,177.73,43512.15,4207,24,12,4976
4208,2023-03-23,15,1020.15,15.86,1004.29,4208,29,18,4974
4209,2022-08-10,26,16928.86,177.22,16751.64,4209,26,15,4963
4210,2023-02-15,84,78145.2,11.22,78133.98,4210,21,18,4998
4211,2023-08-09,65,28068.3,36.98,28031.32,4211,32,17,4982
4212,2023-04-24,40,1849.2,11.5,1837.7,4212,31,12,4949
4213,2022-11-01,69,26673.33,100.9,26572.43,4213,13,18,4999
4214,2023-08-17,30,27909.0,120.15,27788.85,4214,38,16,4998
4215,2022-10-14,86,31304.86,93.21,31211.65,4215,37,17,4956
4216,2021-11-20,86,39653.74,110.87,39542.87,4216,22,18,4977
4217,2022-04-24,86,39653.74,107.16,39546.58,4217,32,18,4977
4218,2023-06-23,4,3721.2,179.36,3541.84,4218,40,18,4998
4219,2023-09-07,49,21159.18,40.76,21118.42,4219,30,18,4982
4220,2023-09-12,2,1745.7,193.11,1552.59,4220,39,12,4966
4221,2022-06-30,57,22034.49,98.21,21936.28,4221,38,16,4999
4222,2022-10-17,17,11787.63,140.73,11646.9,4222,13,17,4990
4223,2022-07-18,52,13967.72,29.87,13937.85,4223,37,17,4991
4224,2022-10-10,91,35177.87,48.38,35129.490000000005,4224,24,18,4999
4225,2022-06-12,96,37110.72,0.46,37110.26,4225,40,17,4995
4226,2023-08-08,55,23750.1,65.88,23684.22,4226,40,10,4982
4227,2022-01-22,36,2448.36,10.92,2437.44,4227,28,18,4974
4228,2022-05-04,3,805.83,8.99,796.84,4228,30,18,4991
4229,2022-11-20,64,59539.2,126.43,59412.77,4229,39,18,4998
4230,2021-11-15,62,2866.26,7.26,2858.9999999999995,4230,13,18,4949
4231,2023-01-18,34,15677.06,118.4,15558.66,4231,40,17,4977
4232,2022-02-20,49,41524.07,69.22,41454.85,4232,38,17,4994
4233,2022-04-04,79,21220.19,63.77,21156.42,4233,24,10,4991
4234,2023-09-10,56,52096.8,273.34,51823.46,4234,22,10,4998
4235,2022-11-12,5,2159.1,51.96,2107.14,4235,40,15,4982
4236,2022-11-24,67,56292.73,102.67,56190.060000000005,4236,15,16,4976
4237,2023-01-17,42,18190.2,28.79,18161.41,4237,31,17,4954
4238,2022-05-19,83,32085.31,7.14,32078.17,4238,21,16,4999
4239,2023-03-10,84,36380.4,99.93,36280.47,4239,22,16,4954
4240,2023-03-15,60,41603.4,60.33,41543.07,4240,15,15,4990
4241,2021-10-01,26,1201.98,0.05,1201.93,4241,40,12,4949
4242,2022-01-22,63,53388.09,203.06,53185.03,4242,32,10,4994
4243,01-03-2022,99,38270.43,59.58,38210.85,4243,35,15,4995
4244,2022-11-12,62,52540.66,178.44,52362.22,4244,39,12,4994
4245,2023-03-10,18,6552.18,71.01,6481.17,4245,27,12,4956
4246,2023-03-01,89,84686.17,281.03,84405.14,4246,27,16,4923
4247,2022-07-06,50,2311.5,10.59,2300.91,4247,21,15,4949
4248,2023-02-02,97,42010.7,18.13,41992.57000000001,4248,39,12,4954
4249,2022-04-12,40,15462.8,16.73,15446.07,4249,26,10,4999
4250,2022-10-12,7,4853.73,70.87,4782.86,4250,28,18,4990
4251,2022-08-09,95,43803.55,134.5,43669.05,4251,35,16,4977
4252,2022-01-09,90,4160.7,9.29,4151.41,4252,36,17,4949
4253,2022-06-29,43,27997.73,170.55,27827.18,4253,35,18,4963
4254,2022-12-19,26,21844.94,88.78,21756.160000000003,4254,30,18,4976
4255,2023-04-12,79,66375.01000000001,197.24,66177.77,4255,27,10,4995
4256,2021-11-25,17,11068.87,186.73,10882.14,4256,33,12,4963
4257,2022-10-26,23,14768.53,186.13,14582.4,4257,36,16,4997
4258,2023-04-07,16,7377.44,120.8,7256.639999999999,4258,30,16,4977
4259,2023-04-06,89,58059.15,81.18,57977.97,4259,31,10,4989
4260,2022-08-24,88,87571.44,293.28,87278.16,4260,30,12,4973
4261,2023-09-09,10,6523.5,119.49,6404.01,4261,22,18,4995
4262,2022-03-20,65,41737.15,17.79,41719.36,4262,32,15,4997
4263,2023-09-07,100,43310.0,54.9,43255.1,4263,13,12,4954
4264,2023-07-09,100,36401.0,29.18,36371.82,4264,29,12,4956
4265,2022-12-19,86,3975.78,7.32,3968.46,4265,15,18,4949
4266,2021-11-30,46,19922.6,70.02,19852.58,4266,38,17,4954
4267,2022-06-01,16,6929.6,8.21,6921.39,4267,37,17,4954
4268,2023-01-22,40,26402.0,48.73,26353.27,4268,22,16,4996
4269,2022-11-25,46,43770.38,279.6,43490.78,4269,31,12,4923
4270,2023-09-15,59,4012.59,13.5,3999.09,4270,32,10,4974
4271,2022-02-26,10,9951.3,118.21,9833.09,4271,21,15,4973
4272,2023-03-25,6,1611.66,3.05,1608.61,4272,24,16,4991
4273,2023-05-22,99,64582.65,167.66,64414.99,4273,15,18,4989
4274,2021-11-21,64,29509.76,122.23,29387.53,4274,40,18,4977
4275,2023-09-22,97,92298.41,16.86,92281.55,4275,24,16,4923
4276,2022-05-20,55,38136.45,135.56,38000.89,4276,28,18,4990
4277,2023-02-17,67,56777.81,10.92,56766.89,4277,35,18,4995
4278,2022-02-18,32,2176.32,14.02,2162.3,4278,22,17,4974
4279,2022-11-04,94,62044.7,23.92,62020.78,4279,36,10,4995
4280,2022-12-27,78,20951.58,60.04,20891.54,4280,31,15,4991
4281,2022-05-13,97,6596.97,1.39,6595.58,4281,22,15,4974
4282,2022-01-15,16,1088.16,7.16,1081.0,4282,31,16,4995
4283,2023-06-06,16,10560.8,145.89,10414.91,4283,36,16,4996
4284,2023-08-23,21,19982.13,276.6,19705.53,4284,36,17,4923
4285,04-15-2022,48,31312.800000000003,174.64,31138.160000000003,4285,13,17,4989
4286,2022-04-19,70,66607.09999999999,88.83,66518.26999999999,4286,13,18,4995
4287,10-19-2021,39,1802.97,9.56,1793.41,4287,21,15,4949
4288,2021-11-18,62,52540.66,215.82,52324.84,4288,38,15,4994
4289,05-12-2022,76,5168.76,13.65,5155.110000000001,4289,32,17,4974
4290,2022-07-26,12,7705.32,33.65,7671.67,4290,40,15,4997
4291,2022-11-08,20,17457.0,54.79,17402.21,4291,36,17,4966
4292,2023-07-14,97,44725.73,68.66,44657.06999999999,4292,38,18,4977
4293,07-31-2023,38,32202.34,172.37,32029.97,4293,34,18,4994
